initial_resistant_fraction,emdr,starting_volume_mm3,window_percent,relapse_day,horizon_days
0.05,True,3900.0,18,77,2000
0.05,True,3900.0,19,79,2000
0.05,True,3900.0,20,24,2000
0.05,True,4100.0,1,indefinite_within_horizon,2000
0.05,True,4100.0,2,indefinite_within_horizon,2000
0.05,True,4100.0,3,indefinite_within_horizon,2000
0.05,True,4100.0,4,indefinite_within_horizon,2000
0.05,True,4100.0,5,indefinite_within_horizon,2000
0.05,True,4100.0,6,indefinite_within_horizon,2000
0.05,True,4100.0,7,indefinite_within_horizon,2000
0.05,True,4100.0,8,indefinite_within_horizon,2000
0.05,True,4100.0,9,indefinite_within_horizon,2000
0.05,True,4100.0,10,indefinite_within_horizon,2000
0.05,True,4100.0,11,indefinite_within_horizon,2000
0.05,True,4100.0,12,177,2000
0.05,True,4100.0,13,143,2000
0.05,True,4100.0,14,125,2000
0.05,True,4100.0,15,128,2000
0.05,True,4100.0,16,133,2000
0.05,True,4100.0,17,137,2000
0.05,True,4100.0,18,111,2000
0.05,True,4100.0,19,116,2000
0.05,True,4100.0,20,34,2000
0.2,False,1500.0,1,22,2000
0.2,False,1500.0,2,22,2000
0.2,False,1500.0,3,22,2000
0.2,False,1500.0,4,22,2000
0.2,False,1500.0,5,22,2000
0.2,False,1500.0,6,23,2000
0.2,False,1500.0,7,23,2000
0.2,False,1500.0,8,21,2000
0.2,False,1500.0,9,21,2000
0.2,False,1500.0,10,21,2000
0.2,False,1500.0,11,21,2000
0.2,False,1500.0,12,21,2000
0.2,False,1500.0,13,21,2000
0.2,False,1500.0,14,21,2000
0.2,False,1500.0,15,21,2000
0.2,False,1500.0,16,21,2000
0.2,False,1500.0,17,21,2000
0.2,False,1500.0,18,9,2000
0.2,False,1500.0,19,9,2000
0.2,False,1500.0,20,9,2000
0.2,False,1700.0,1,24,2000
0.2,False,1700.0,2,23,2000
0.2,False,1700.0,3,23,2000
0.2,False,1700.0,4,23,2000
0.2,False,1700.0,5,23,2000
0.2,False,1700.0,6,22,2000
0.2,False,1700.0,7,22,2000
0.2,False,1700.0,8,23,2000
0.2,False,1700.0,9,23,2000
0.2,False,1700.0,10,23,2000
0.2,False,1700.0,11,23,2000
0.2,False,1700.0,12,23,2000
0.2,False,1700.0,13,23,2000
0.2,False,1700.0,14,23,2000
0.2,False,1700.0,15,23,2000
0.2,False,1700.0,16,9,2000
0.2,False,1700.0,17,9,2000
0.2,False,1700.0,18,9,2000
0.2,False,1700.0,19,9,2000
0.2,False,1700.0,20,9,2000
0.2,False,1900.0,1,25,2000
0.2,False,1900.0,2,25,2000
0.2,False,1900.0,3,25,2000
0.2,False,1900.0,4,25,2000
0.2,False,1900.0,5,24,2000
0.2,False,1900.0,6,24,2000
0.2,False,1900.0,7,24,2000
0.2,False,1900.0,8,24,2000
0.2,False,1900.0,9,24,2000
0.2,False,1900.0,10,24,2000
0.2,False,1900.0,11,24,2000
0.2,False,1900.0,12,24,2000
0.2,False,1900.0,13,24,2000
0.2,False,1900.0,14,6,2000
0.2,False,1900.0,15,6,2000
0.2,False,1900.0,16,9,2000
0.2,False,1900.0,17,9,2000
0.2,False,1900.0,18,9,2000
0.2,False,1900.0,19,9,2000
0.2,False,1900.0,20,9,2000
0.2,False,2100.0,1,28,2000
0.2,False,2100.0,2,27,2000
0.2,False,2100.0,3,26,2000
0.2,False,2100.0,4,26,2000
0.2,False,2100.0,5,27,2000
0.2,False,2100.0,6,27,2000
0.2,False,2100.0,7,25,2000
0.2,False,2100.0,8,25,2000
0.2,False,2100.0,9,25,2000
0.2,False,2100.0,10,25,2000
0.2,False,2100.0,11,25,2000
0.2,False,2100.0,12,25,2000
0.2,False,2100.0,13,25,2000
0.2,False,2100.0,14,25,2000
0.2,False,2100.0,15,25,2000
0.2,False,2100.0,16,25,2000
0.2,False,2100.0,17,25,2000
0.2,False,2100.0,18,10,2000
0.2,False,2100.0,19,10,2000
0.2,False,2100.0,20,10,2000
0.2,False,2300.0,1,29,2000
0.2,False,2300.0,2,29,2000
0.2,False,2300.0,3,29,2000
0.2,False,2300.0,4,27,2000
0.2,False,2300.0,5,27,2000
0.2,False,2300.0,6,28,2000
0.2,False,2300.0,7,28,2000
0.2,False,2300.0,8,28,2000
0.2,False,2300.0,9,27,2000
0.2,False,2300.0,10,26,2000
0.2,False,2300.0,11,26,2000
0.2,False,2300.0,12,26,2000
0.2,False,2300.0,13,26,2000
0.2,False,2300.0,14,26,2000
0.2,False,2300.0,15,26,2000
0.2,False,2300.0,16,10,2000
0.2,False,2300.0,17,10,2000
0.2,False,2300.0,18,10,2000
0.2,False,2300.0,19,10,2000
0.2,False,2300.0,20,10,2000
0.2,False,2500.0,1,33,2000
0.2,False,2500.0,2,33,2000
0.2,False,2500.0,3,31,2000
0.2,False,2500.0,4,29,2000
0.2,False,2500.0,5,29,2000
0.2,False,2500.0,6,29,2000
0.2,False,2500.0,7,30,2000
0.2,False,2500.0,8,30,2000
0.2,False,2500.0,9,28,2000
0.2,False,2500.0,10,28,2000
0.2,False,2500.0,11,28,2000
0.2,False,2500.0,12,28,2000
0.2,False,2500.0,13,28,2000
0.2,False,2500.0,14,28,2000
0.2,False,2500.0,15,28,2000
0.2,False,2500.0,16,29,2000
0.2,False,2500.0,17,29,2000
0.2,False,2500.0,18,29,2000
0.2,False,2500.0,19,11,2000
0.2,False,2500.0,20,11,2000
0.2,False,2700.0,1,38,2000
0.2,False,2700.0,2,35,2000
0.2,False,2700.0,3,33,2000
0.2,False,2700.0,4,31,2000
0.2,False,2700.0,5,31,2000
0.2,False,2700.0,6,31,2000
0.2,False,2700.0,7,33,2000
0.2,False,2700.0,8,30,2000
0.2,False,2700.0,9,30,2000
0.2,False,2700.0,10,30,2000
0.2,False,2700.0,11,30,2000
0.2,False,2700.0,12,30,2000
0.2,False,2700.0,13,30,2000
0.2,False,2700.0,14,30,2000
0.2,False,2700.0,15,30,2000
0.2,False,2700.0,16,11,2000
0.2,False,2700.0,17,11,2000
0.2,False,2700.0,18,11,2000
0.2,False,2700.0,19,11,2000
0.2,False,2700.0,20,11,2000
0.2,False,2900.0,1,44,2000
0.2,False,2900.0,2,41,2000
0.2,False,2900.0,3,39,2000
0.2,False,2900.0,4,33,2000
0.2,False,2900.0,5,33,2000
0.2,False,2900.0,6,35,2000
0.2,False,2900.0,7,35,2000
0.2,False,2900.0,8,35,2000
0.2,False,2900.0,9,35,2000
0.2,False,2900.0,10,32,2000
0.2,False,2900.0,11,32,2000
0.2,False,2900.0,12,32,2000
0.2,False,2900.0,13,32,2000
0.2,False,2900.0,14,32,2000
0.2,False,2900.0,15,32,2000
0.2,False,2900.0,16,34,2000
0.2,False,2900.0,17,12,2000
0.2,False,2900.0,18,12,2000
0.2,False,2900.0,19,12,2000
0.2,False,2900.0,20,12,2000
0.2,False,3100.0,1,67,2000
0.2,False,3100.0,2,66,2000
0.2,False,3100.0,3,43,2000
0.2,False,3100.0,4,43,2000
0.2,False,3100.0,5,37,2000
0.2,False,3100.0,6,37,2000
0.2,False,3100.0,7,37,2000
0.2,False,3100.0,8,39,2000
0.2,False,3100.0,9,35,2000
0.2,False,3100.0,10,35,2000
0.2,False,3100.0,11,35,2000
0.2,False,3100.0,12,35,2000
0.2,False,3100.0,13,35,2000
0.2,False,3100.0,14,35,2000
0.2,False,3100.0,15,35,2000
0.2,False,3100.0,16,37,2000
0.2,False,3100.0,17,37,2000
0.2,False,3100.0,18,13,2000
0.2,False,3100.0,19,13,2000
0.2,False,3100.0,20,13,2000
0.2,False,3300.0,1,indefinite_within_horizon,2000
0.2,False,3300.0,2,indefinite_within_horizon,2000
0.2,False,3300.0,3,indefinite_within_horizon,2000
0.2,False,3300.0,4,62,2000
0.2,False,3300.0,5,44,2000
0.2,False,3300.0,6,41,2000
0.2,False,3300.0,7,43,2000
0.2,False,3300.0,8,43,2000
0.2,False,3300.0,9,43,2000
0.2,False,3300.0,10,39,2000
0.2,False,3300.0,11,39,2000
0.2,False,3300.0,12,39,2000
0.2,False,3300.0,13,39,2000
0.2,False,3300.0,14,39,2000
0.2,False,3300.0,15,39,2000
0.2,False,3300.0,16,41,2000
0.2,False,3300.0,17,41,2000
0.2,False,3300.0,18,14,2000
0.2,False,3300.0,19,14,2000
0.2,False,3300.0,20,14,2000
0.2,False,3500.0,1,indefinite_within_horizon,2000
0.2,False,3500.0,2,indefinite_within_horizon,2000
0.2,False,3500.0,3,indefinite_within_horizon,2000
0.2,False,3500.0,4,indefinite_within_horizon,2000
0.2,False,3500.0,5,indefinite_within_horizon,2000
0.2,False,3500.0,6,46,2000
0.2,False,3500.0,7,46,2000
0.2,False,3500.0,8,49,2000
0.2,False,3500.0,9,49,2000
0.2,False,3500.0,10,50,2000
0.2,False,3500.0,11,44,2000
0.2,False,3500.0,12,44,2000
0.2,False,3500.0,13,44,2000
0.2,False,3500.0,14,44,2000
0.2,False,3500.0,15,44,2000
0.2,False,3500.0,16,46,2000
0.2,False,3500.0,17,47,2000
0.2,False,3500.0,18,47,2000
0.2,False,3500.0,19,16,2000
0.2,False,3500.0,20,16,2000
0.2,False,3700.0,1,indefinite_within_horizon,2000
0.2,False,3700.0,2,indefinite_within_horizon,2000
0.2,False,3700.0,3,indefinite_within_horizon,2000
0.2,False,3700.0,4,indefinite_within_horizon,2000
0.2,False,3700.0,5,indefinite_within_horizon,2000
0.2,False,3700.0,6,indefinite_within_horizon,2000
0.2,False,3700.0,7,53,2000
0.2,False,3700.0,8,57,2000
0.2,False,3700.0,9,57,2000
0.2,False,3700.0,10,58,2000
0.2,False,3700.0,11,51,2000
0.2,False,3700.0,12,51,2000
0.2,False,3700.0,13,51,2000
0.2,False,3700.0,14,51,2000
0.2,False,3700.0,15,52,2000
0.2,False,3700.0,16,55,2000
0.2,False,3700.0,17,56,2000
0.2,False,3700.0,18,56,2000
0.2,False,3700.0,19,18,2000
0.2,False,3700.0,20,18,2000
0.2,False,3900.0,1,indefinite_within_horizon,2000
0.2,False,3900.0,2,indefinite_within_horizon,2000
0.2,False,3900.0,3,indefinite_within_horizon,2000
0.2,False,3900.0,4,indefinite_within_horizon,2000
0.2,False,3900.0,5,indefinite_within_horizon,2000
0.2,False,3900.0,6,indefinite_within_horizon,2000
0.2,False,3900.0,7,indefinite_within_horizon,2000
0.2,False,3900.0,8,77,2000
0.2,False,3900.0,9,71,2000
0.2,False,3900.0,10,72,2000
0.2,False,3900.0,11,73,2000
0.2,False,3900.0,12,75,2000
0.2,False,3900.0,13,62,2000
0.2,False,3900.0,14,64,2000
0.2,False,3900.0,15,65,2000
0.2,False,3900.0,16,68,2000
0.2,False,3900.0,17,68,2000
0.2,False,3900.0,18,70,2000
0.2,False,3900.0,19,71,2000
0.2,False,3900.0,20,22,2000
0.2,False,4100.0,1,indefinite_within_horizon,2000
0.2,False,4100.0,2,indefinite_within_horizon,2000
0.2,False,4100.0,3,indefinite_within_horizon,2000
0.2,False,4100.0,4,indefinite_within_horizon,2000
0.2,False,4100.0,5,indefinite_within_horizon,2000
0.2,False,4100.0,6,indefinite_within_horizon,2000
0.2,False,4100.0,7,indefinite_within_horizon,2000
0.2,False,4100.0,8,indefinite_within_horizon,2000
0.2,False,4100.0,9,indefinite_within_horizon,2000
0.2,False,4100.0,10,indefinite_within_horizon,2000
0.2,False,4100.0,11,indefinite_within_horizon,2000
0.2,False,4100.0,12,indefinite_within_horizon,2000
0.2,False,4100.0,13,111,2000
0.2,False,4100.0,14,114,2000
0.2,False,4100.0,15,118,2000
0.2,False,4100.0,16,100,2000
0.2,False,4100.0,17,103,2000
0.2,False,4100.0,18,106,2000
0.2,False,4100.0,19,109,2000
0.2,False,4100.0,20,32,2000
0.2,True,1500.0,1,21,2000
0.2,True,1500.0,2,21,2000
0.2,True,1500.0,3,21,2000
0.2,True,1500.0,4,21,2000
0.2,True,1500.0,5,21,2000
0.2,True,1500.0,6,22,2000
0.2,True,1500.0,7,22,2000
0.2,True,1500.0,8,22,2000
0.2,True,1500.0,9,21,2000
0.2,True,1500.0,10,21,2000
0.2,True,1500.0,11,21,2000
0.2,True,1500.0,12,21,2000
0.2,True,1500.0,13,21,2000
0.2,True,1500.0,14,21,2000
0.2,True,1500.0,15,21,2000
0.2,True,1500.0,16,20,2000
0.2,True,1500.0,17,20,2000
0.2,True,1500.0,18,20,2000
0.2,True,1500.0,19,9,2000
0.2,True,1500.0,20,9,2000
0.2,True,1700.0,1,23,2000
0.2,True,1700.0,2,23,2000
0.2,True,1700.0,3,23,2000
0.2,True,1700.0,4,23,2000
0.2,True,1700.0,5,23,2000
0.2,True,1700.0,6,23,2000
0.2,True,1700.0,7,22,2000
0.2,True,1700.0,8,22,2000
0.2,True,1700.0,9,22,2000
0.2,True,1700.0,10,22,2000
0.2,True,1700.0,11,22,2000
0.2,True,1700.0,12,22,2000
0.2,True,1700.0,13,22,2000
0.2,True,1700.0,14,22,2000
0.2,True,1700.0,15,22,2000
0.2,True,1700.0,16,9,2000
0.2,True,1700.0,17,9,2000
0.2,True,1700.0,18,9,2000
0.2,True,1700.0,19,9,2000
0.2,True,1700.0,20,9,2000
0.2,True,1900.0,1,25,2000
0.2,True,1900.0,2,25,2000
0.2,True,1900.0,3,25,2000
0.2,True,1900.0,4,24,2000
0.2,True,1900.0,5,23,2000
0.2,True,1900.0,6,24,2000
0.2,True,1900.0,7,24,2000
0.2,True,1900.0,8,24,2000
0.2,True,1900.0,9,24,2000
0.2,True,1900.0,10,24,2000
0.2,True,1900.0,11,24,2000
0.2,True,1900.0,12,24,2000
0.2,True,1900.0,13,24,2000
0.2,True,1900.0,14,6,2000
0.2,True,1900.0,15,6,2000
0.2,True,1900.0,16,9,2000
0.2,True,1900.0,17,9,2000
0.2,True,1900.0,18,9,2000
0.2,True,1900.0,19,9,2000
0.2,True,1900.0,20,9,2000
0.2,True,2100.0,1,27,2000
0.2,True,2100.0,2,27,2000
0.2,True,2100.0,3,25,2000
0.2,True,2100.0,4,25,2000
0.2,True,2100.0,5,26,2000
0.2,True,2100.0,6,25,2000
0.2,True,2100.0,7,25,2000
0.2,True,2100.0,8,25,2000
0.2,True,2100.0,9,25,2000
0.2,True,2100.0,10,25,2000
0.2,True,2100.0,11,25,2000
0.2,True,2100.0,12,24,2000
0.2,True,2100.0,13,24,2000
0.2,True,2100.0,14,24,2000
0.2,True,2100.0,15,24,2000
0.2,True,2100.0,16,24,2000
0.2,True,2100.0,17,24,2000
0.2,True,2100.0,18,10,2000
0.2,True,2100.0,19,10,2000
0.2,True,2100.0,20,10,2000
0.2,True,2300.0,1,28,2000
0.2,True,2300.0,2,28,2000
0.2,True,2300.0,3,27,2000
0.2,True,2300.0,4,27,2000
0.2,True,2300.0,5,27,2000
0.2,True,2300.0,6,27,2000
0.2,True,2300.0,7,27,2000
0.2,True,2300.0,8,27,2000
0.2,True,2300.0,9,27,2000
0.2,True,2300.0,10,26,2000
0.2,True,2300.0,11,26,2000
0.2,True,2300.0,12,26,2000
0.2,True,2300.0,13,26,2000
0.2,True,2300.0,14,26,2000
0.2,True,2300.0,15,26,2000
0.2,True,2300.0,16,10,2000
0.2,True,2300.0,17,10,2000
0.2,True,2300.0,18,10,2000
0.2,True,2300.0,19,10,2000
0.2,True,2300.0,20,10,2000
0.2,True,2500.0,1,32,2000
0.2,True,2500.0,2,31,2000
0.2,True,2500.0,3,31,2000
0.2,True,2500.0,4,29,2000
0.2,True,2500.0,5,29,2000
0.2,True,2500.0,6,29,2000
0.2,True,2500.0,7,30,2000
0.2,True,2500.0,8,30,2000
0.2,True,2500.0,9,28,2000
0.2,True,2500.0,10,28,2000
0.2,True,2500.0,11,28,2000
0.2,True,2500.0,12,28,2000
0.2,True,2500.0,13,28,2000
0.2,True,2500.0,14,28,2000
0.2,True,2500.0,15,28,2000
0.2,True,2500.0,16,28,2000
0.2,True,2500.0,17,28,2000
0.2,True,2500.0,18,28,2000
0.2,True,2500.0,19,11,2000
0.2,True,2500.0,20,11,2000
0.2,True,2700.0,1,35,2000
0.2,True,2700.0,2,33,2000
0.2,True,2700.0,3,33,2000
0.2,True,2700.0,4,31,2000
0.2,True,2700.0,5,31,2000
0.2,True,2700.0,6,31,2000
0.2,True,2700.0,7,31,2000
0.2,True,2700.0,8,31,2000
0.2,True,2700.0,9,31,2000
0.2,True,2700.0,10,31,2000
0.2,True,2700.0,11,31,2000
0.2,True,2700.0,12,30,2000
0.2,True,2700.0,13,30,2000
0.2,True,2700.0,14,30,2000
0.2,True,2700.0,15,30,2000
0.2,True,2700.0,16,11,2000
0.2,True,2700.0,17,11,2000
0.2,True,2700.0,18,11,2000
0.2,True,2700.0,19,11,2000
0.2,True,2700.0,20,11,2000
0.2,True,2900.0,1,42,2000
0.2,True,2900.0,2,39,2000
0.2,True,2900.0,3,36,2000
0.2,True,2900.0,4,34,2000
0.2,True,2900.0,5,34,2000
0.2,True,2900.0,6,35,2000
0.2,True,2900.0,7,35,2000
0.2,True,2900.0,8,35,2000
0.2,True,2900.0,9,33,2000
0.2,True,2900.0,10,33,2000
0.2,True,2900.0,11,33,2000
0.2,True,2900.0,12,33,2000
0.2,True,2900.0,13,33,2000
0.2,True,2900.0,14,33,2000
0.2,True,2900.0,15,33,2000
0.2,True,2900.0,16,34,2000
0.2,True,2900.0,17,12,2000
0.2,True,2900.0,18,12,2000
0.2,True,2900.0,19,12,2000
0.2,True,2900.0,20,12,2000
0.2,True,3100.0,1,53,2000
0.2,True,3100.0,2,48,2000
0.2,True,3100.0,3,43,2000
0.2,True,3100.0,4,40,2000
0.2,True,3100.0,5,37,2000
0.2,True,3100.0,6,37,2000
0.2,True,3100.0,7,37,2000
0.2,True,3100.0,8,36,2000
0.2,True,3100.0,9,36,2000
0.2,True,3100.0,10,36,2000
0.2,True,3100.0,11,36,2000
0.2,True,3100.0,12,36,2000
0.2,True,3100.0,13,36,2000
0.2,True,3100.0,14,36,2000
0.2,True,3100.0,15,36,2000
0.2,True,3100.0,16,37,2000
0.2,True,3100.0,17,37,2000
0.2,True,3100.0,18,13,2000
0.2,True,3100.0,19,13,2000
0.2,True,3100.0,20,13,2000
0.2,True,3300.0,1,indefinite_within_horizon,2000
0.2,True,3300.0,2,indefinite_within_horizon,2000
0.2,True,3300.0,3,indefinite_within_horizon,2000
0.2,True,3300.0,4,45,2000
0.2,True,3300.0,5,45,2000
0.2,True,3300.0,6,42,2000
0.2,True,3300.0,7,44,2000
0.2,True,3300.0,8,44,2000
0.2,True,3300.0,9,44,2000
0.2,True,3300.0,10,40,2000
0.2,True,3300.0,11,40,2000
0.2,True,3300.0,12,40,2000
0.2,True,3300.0,13,40,2000
0.2,True,3300.0,14,40,2000
0.2,True,3300.0,15,40,2000
0.2,True,3300.0,16,42,2000
0.2,True,3300.0,17,42,2000
0.2,True,3300.0,18,14,2000
0.2,True,3300.0,19,14,2000
0.2,True,3300.0,20,14,2000
0.2,True,3500.0,1,indefinite_within_horizon,2000
0.2,True,3500.0,2,indefinite_within_horizon,2000
0.2,True,3500.0,3,indefinite_within_horizon,2000
0.2,True,3500.0,4,indefinite_within_horizon,2000
0.2,True,3500.0,5,52,2000
0.2,True,3500.0,6,47,2000
0.2,True,3500.0,7,47,2000
0.2,True,3500.0,8,50,2000
0.2,True,3500.0,9,50,2000
0.2,True,3500.0,10,50,2000
0.2,True,3500.0,11,45,2000
0.2,True,3500.0,12,45,2000
0.2,True,3500.0,13,45,2000
0.2,True,3500.0,14,45,2000
0.2,True,3500.0,15,45,2000
0.2,True,3500.0,16,47,2000
0.2,True,3500.0,17,48,2000
0.2,True,3500.0,18,48,2000
0.2,True,3500.0,19,48,2000
0.2,True,3500.0,20,16,2000
0.2,True,3700.0,1,indefinite_within_horizon,2000
0.2,True,3700.0,2,indefinite_within_horizon,2000
0.2,True,3700.0,3,indefinite_within_horizon,2000
0.2,True,3700.0,4,indefinite_within_horizon,2000
0.2,True,3700.0,5,indefinite_within_horizon,2000
0.2,True,3700.0,6,indefinite_within_horizon,2000
0.2,True,3700.0,7,55,2000
0.2,True,3700.0,8,58,2000
0.2,True,3700.0,9,58,2000
0.2,True,3700.0,10,59,2000
0.2,True,3700.0,11,52,2000
0.2,True,3700.0,12,52,2000
0.2,True,3700.0,13,53,2000
0.2,True,3700.0,14,53,2000
0.2,True,3700.0,15,53,2000
0.2,True,3700.0,16,56,2000
0.2,True,3700.0,17,57,2000
0.2,True,3700.0,18,57,2000
0.2,True,3700.0,19,18,2000
0.2,True,3700.0,20,18,2000
0.2,True,3900.0,1,indefinite_within_horizon,2000
0.2,True,3900.0,2,indefinite_within_horizon,2000
0.2,True,3900.0,3,indefinite_within_horizon,2000
0.2,True,3900.0,4,indefinite_within_horizon,2000
0.2,True,3900.0,5,indefinite_within_horizon,2000
0.2,True,3900.0,6,indefinite_within_horizon,2000
0.2,True,3900.0,7,indefinite_within_horizon,2000
0.2,True,3900.0,8,68,2000
0.2,True,3900.0,9,72,2000
0.2,True,3900.0,10,73,2000
0.2,True,3900.0,11,75,2000
0.2,True,3900.0,12,64,2000
0.2,True,3900.0,13,64,2000
0.2,True,3900.0,14,65,2000
0.2,True,3900.0,15,66,2000
0.2,True,3900.0,16,70,2000
0.2,True,3900.0,17,70,2000
0.2,True,3900.0,18,71,2000
0.2,True,3900.0,19,73,2000
0.2,True,3900.0,20,22,2000
0.2,True,4100.0,1,indefinite_within_horizon,2000
0.2,True,4100.0,2,indefinite_within_horizon,2000
0.2,True,4100.0,3,indefinite_within_horizon,2000
0.2,True,4100.0,4,indefinite_within_horizon,2000
0.2,True,4100.0,5,indefinite_within_horizon,2000
0.2,True,4100.0,6,indefinite_within_horizon,2000
0.2,True,4100.0,7,indefinite_within_horizon,2000
0.2,True,4100.0,8,indefinite_within_horizon,2000
0.2,True,4100.0,9,indefinite_within_horizon,2000
0.2,True,4100.0,10,indefinite_within_horizon,2000
0.2,True,4100.0,11,indefinite_within_horizon,2000
0.2,True,4100.0,12,109,2000
0.2,True,4100.0,13,112,2000
0.2,True,4100.0,14,115,2000
0.2,True,4100.0,15,97,2000
0.2,True,4100.0,16,101,2000
0.2,True,4100.0,17,105,2000
0.2,True,4100.0,18,108,2000
0.2,True,4100.0,19,111,2000
0.2,True,4100.0,20,32,2000
